3.100310031003100653e-01 9.523260694672944573e-03 -3.050849228939734800e-03 4.811780452634460171e-03 4.478674605948065033e-04 4.363912992039653722e-03
3.200320032003200477e-01 9.492273022991324846e-03 -3.145936062414954933e-03 4.811780185728475011e-03 4.762201886858639347e-04 4.335559997042610914e-03
3.300330033003300301e-01 9.460335866279373160e-03 -3.240708231464247639e-03 4.811779836954654423e-03 5.053448959018330992e-04 4.306434941052821215e-03
3.400340034003400680e-01 9.427452517740865165e-03 -3.335156228609332564e-03 4.811779487207366868e-03 5.352299210006408996e-04 4.276549566206725751e-03
3.500350035003500504e-01 9.393626406802796716e-03 -3.429270574390225375e-03 4.811779251238144407e-03 5.658632960763503939e-04 4.245915955161793688e-03
3.600360036003600328e-01 9.358861030058326924e-03 -3.523041832830656195e-03 4.811779219733253697e-03 5.972327560763709487e-04 4.214546463656882423e-03
3.700370037003700707e-01 9.323159421701388352e-03 -3.616460730034875594e-03 4.811779026202797280e-03 6.293257851188635002e-04 4.182453241083934105e-03
3.800380038003800531e-01 9.286525045622348248e-03 -3.709517954401749754e-03 4.811778588341835382e-03 6.621295555871374019e-04 4.149649032754698305e-03
3.900390039003900355e-01 9.248961598476003118e-03 -3.802204200727928637e-03 4.811777939914513996e-03 6.956309457719443007e-04 4.116146994142569696e-03
4.000400040004000735e-01 9.210472889385012615e-03 -3.894510197148402970e-03 4.811777130330535147e-03 7.298165535354743947e-04 4.081960576795060427e-03
4.100410041004100559e-01 9.171062839939894337e-03 -3.986426705136502519e-03 4.811776224098501288e-03 7.646727011496166513e-04 4.047103522948884528e-03
4.200420042004200383e-01 9.130735484199035967e-03 -4.077944519503900848e-03 4.811775300119029361e-03 8.001854401983565226e-04 4.011589859920673164e-03
4.300430043004300762e-01 9.089494968688684867e-03 -4.169054468400612730e-03 4.811774451008907737e-03 8.363405565432696729e-04 3.975433894465638281e-03
4.400440044004400586e-01 9.047345552402951546e-03 -4.259747413314990232e-03 4.811773782230885192e-03 8.731235753510799931e-04 3.938650206879805091e-03
4.500450045004500410e-01 9.004291606803814865e-03 -4.350014249073729661e-03 4.811773411241772498e-03 9.105197661822566789e-04 3.901253645059516145e-03
4.600460046004600789e-01 8.960337469913150568e-03 -4.439845947624378696e-03 4.811773359460489244e-03 9.485141668467187521e-04 3.863259192613770383e-03
4.700470047004700613e-01 8.915487137268808884e-03 -4.529233650769949777e-03 4.811773331516827103e-03 9.870916309153493148e-04 3.824681700601477788e-03
4.800480048004800437e-01 8.869745055935140260e-03 -4.618168431910688390e-03 4.811773302015388484e-03 1.026236732918340416e-03 3.785536569097048502e-03
4.900490049004900817e-01 8.823115803743203367e-03 -4.706641392294256231e-03 4.811773274108040177e-03 1.065933812852313048e-03 3.745839461255726695e-03
5.000500050005001196e-01 8.775604050561301023e-03 -4.794643672637259602e-03 4.811773250443280789e-03 1.106166986651114115e-03 3.705606263792166240e-03
5.100510051005100465e-01 8.727214558294994068e-03 -4.882166453125244207e-03 4.811773232816893460e-03 1.146920151841067772e-03 3.664853080975825472e-03
5.200520052005200844e-01 8.677952180887084019e-03 -4.969200953412704694e-03 4.811773221721393941e-03 1.188176993244613932e-03 3.623596228476779792e-03
5.300530053005301223e-01 8.627821864317623476e-03 -5.055738432623071640e-03 4.811773215867886158e-03 1.229920988731144716e-03 3.581852227136741659e-03
5.400540054005400492e-01 8.576828646603914391e-03 -5.141770189348721098e-03 4.811773211636448909e-03 1.272135415013891718e-03 3.539637796622557408e-03
5.500550055005500871e-01 8.524977657800506328e-03 -5.227287561650974593e-03 4.811773202550018516e-03 1.314803353491688850e-03 3.496969849058329666e-03
5.600560056005601250e-01 8.472274059269735078e-03 -5.312282041933544079e-03 4.811773187826204334e-03 1.357907754861586644e-03 3.453865432964618124e-03
5.700570057005700519e-01 8.418723041775716051e-03 -5.396745280547850243e-03 4.811773178286296408e-03 1.401431451588052617e-03 3.410341726698244008e-03
5.800580058005800899e-01 8.364329959928994140e-03 -5.480668831482855829e-03 4.811773176148829122e-03 1.445357034464315278e-03 3.366416141684514061e-03
5.900590059005901278e-01 8.309100256898526576e-03 -5.564044294776901434e-03 4.811773182946853071e-03 1.489666929304816643e-03 3.322106253642036645e-03
6.000600060006000547e-01 8.253039463360355502e-03 -5.646863318506343057e-03 4.811773199321547206e-03 1.534343404281976681e-03 3.277429795039570309e-03
6.100610061006100926e-01 8.196153197497611440e-03 -5.729117598785554710e-03 4.811773224614217942e-03 1.579368576292076824e-03 3.232404648322141118e-03
6.200620062006201305e-01 8.138447165000509825e-03 -5.810798879766924940e-03 4.811773256390301443e-03 1.624724417349297399e-03 3.187048839041004260e-03
6.300630063006300574e-01 8.079927159066361414e-03 -5.891898953640856834e-03 4.811773290032920515e-03 1.670392761006576693e-03 3.141380529026344039e-03
6.400640064006400953e-01 8.020599060399556668e-03 -5.972409660635770619e-03 4.811773318126860016e-03 1.716355308801946608e-03 3.095418009324913625e-03
6.500650065006501332e-01 7.960469201318150917e-03 -6.052322289426885840e-03 4.811773259623479057e-03 1.762593287495964117e-03 3.049179972127515157e-03
6.600660066006600601e-01 7.899542645657774489e-03 -6.131630409698387955e-03 4.811773289412773352e-03 1.809089104133973416e-03 3.002684185278799937e-03
6.700670067006700981e-01 7.837826000785226913e-03 -6.210325241469950852e-03 4.811773316102108122e-03 1.855823669912614032e-03 2.955949646189494091e-03
6.800680068006801360e-01 7.775325422187886679e-03 -6.288398941032103534e-03 4.811773342605493546e-03 1.902778304220104555e-03 2.908995038385389208e-03
6.900690069006900629e-01 7.712047151763034951e-03 -6.365843714520169963e-03 4.811773371508950431e-03 1.949934231699043804e-03 2.861839139809906844e-03
7.000700070007001008e-01 7.647997517297485358e-03 -6.442651818771194701e-03 4.811773404480165599e-03 1.997272589338114791e-03 2.814500815142050808e-03
7.100710071007101387e-01 7.583182931947207717e-03 -6.518815562180869418e-03 4.811773441685926640e-03 2.044774433614308592e-03 2.766999008071618048e-03
7.200720072007200656e-01 7.517609893716958695e-03 -6.594327305560452462e-03 4.811773481257647540e-03 2.092420747683236722e-03 2.719352733574410819e-03
7.300730073007301035e-01 7.451284984939895994e-03 -6.669179462993702311e-03 4.811773518727744878e-03 2.140192448615084713e-03 2.671581070112660165e-03
7.400740074007401414e-01 7.384214871757215949e-03 -6.743364502693796267e-03 4.811773546487783937e-03 2.188070394673707203e-03 2.623703151814077168e-03
7.500750075007500683e-01 7.316406289104609301e-03 -6.816874966058639879e-03 4.811773555043769718e-03 2.236035404575050043e-03 2.575738150468719675e-03
7.600760076007601063e-01 7.247865868626377460e-03 -6.889703683954539332e-03 4.811773556725459228e-03 2.284068408318904939e-03 2.527705148406553855e-03
7.700770077007701442e-01 7.178600412878870241e-03 -6.961843432615349471e-03 4.811773558235131823e-03 2.332150231564843537e-03 2.479623326670287852e-03
7.800780078007800711e-01 7.108616851575335314e-03 -7.033286988787279190e-03 4.811773560414635796e-03 2.380261635807490259e-03 2.431511924607145537e-03
7.900790079007901090e-01 7.037922189481548782e-03 -7.104027195357401001e-03 4.811773563680133911e-03 2.428383368076542440e-03 2.383390195603591038e-03
8.000800080008001469e-01 6.966523505664944452e-03 -7.174056962500015289e-03 4.811773568000471402e-03 2.476496168821563405e-03 2.335277399178907563e-03
8.100810081008100738e-01 6.894427952743724039e-03 -7.243369268823011096e-03 4.811773572999288734e-03 2.524580779824353756e-03 2.287192793174935412e-03
8.200820082008201117e-01 6.821642756135974303e-03 -7.311957162514233846e-03 4.811773578028017903e-03 2.572617952135631755e-03 2.239155625892386581e-03
8.300830083008301497e-01 6.748175213308785919e-03 -7.379813762487845256e-03 4.811773582313324388e-03 2.620588454032741609e-03 2.191185128280583212e-03
8.400840084008400765e-01 6.674032693027372350e-03 -7.446932259530688464e-03 4.811773585079535259e-03 2.668473078995077172e-03 2.143300506084458087e-03
8.500850085008501145e-01 6.599222634604179176e-03 -7.513305917448653143e-03 4.811773585749542712e-03 2.716252653693882173e-03 2.095520932055660538e-03
8.600860086008601524e-01 6.523752547148011643e-03 -7.578928074213035423e-03 4.811773584167405513e-03 2.763908045993057703e-03 2.047865538174347376e-03
8.700870087008700793e-01 6.447630008813144860e-03 -7.643792143106903011e-03 4.811773580785836182e-03 2.811420172957600737e-03 2.000353407828235879e-03
8.800880088008801172e-01 6.370862666048440065e-03 -7.707891613871462912e-03 4.811773576975443209e-03 2.858770008866258483e-03 1.953003568109185160e-03
8.900890089008901551e-01 6.293458232846466972e-03 -7.771220053852416140e-03 4.811773575249258042e-03 2.905938593224955107e-03 1.905834982024303369e-03
9.000900090009000820e-01 6.215424489992618304e-03 -7.833771109146328918e-03 4.811773579655564959e-03 2.952907038777562165e-03 1.858866540878002360e-03
9.100910091009101199e-01 6.136769283363935866e-03 -7.895538505786401165e-03 4.811773595489348895e-03 2.999656539540461637e-03 1.812117055948887041e-03
9.200920092009201579e-01 6.057500404360829926e-03 -7.956516055816141922e-03 4.811773564262175271e-03 3.046168382571552268e-03 1.765605181690623436e-03
9.300930093009300847e-01 5.977625713376401653e-03 -8.016697653284367286e-03 4.811773436265492573e-03 3.092423952121640170e-03 1.719349484143852620e-03
9.400940094009401227e-01 5.897153201267137101e-03 -8.076077272811265848e-03 4.811773204193706306e-03 3.138404735585039081e-03 1.673368468608667009e-03
9.500950095009501606e-01 5.816090917276681149e-03 -8.134648973692587895e-03 4.811772863320204138e-03 3.184092333678367834e-03 1.627680529641835870e-03
9.600960096009600875e-01 5.734446968109154288e-03 -8.192406901053300716e-03 4.811772412055805026e-03 3.229468468371203896e-03 1.582303943684601564e-03
9.700970097009701254e-01 5.652229517002459007e-03 -8.249345287001254301e-03 4.811771852554672969e-03 3.274514990789406318e-03 1.537256861765266434e-03
9.800980098009801633e-01 5.569446782801610457e-03 -8.305458451780819290e-03 4.811771191321316705e-03 3.319213889087484735e-03 1.492557302233831970e-03
9.900990099009902012e-01 5.486107039032043706e-03 -8.360740804926549211e-03 4.811770439847195061e-03 3.363547296286449953e-03 1.448223143560745108e-03
1.000100010001000239e+00 5.402218612972931391e-03 -8.415186846416832303e-03 4.811769615294623874e-03 3.407497498073505399e-03 1.404272117221118691e-03
1.010101010101010166e+00 5.317789884730507455e-03 -8.468791167827548552e-03 4.811768741181653500e-03 3.451046940559963829e-03 1.360721800621689237e-03
1.020102010201020093e+00 5.232829286311373521e-03 -8.521548453485716310e-03 4.811767848117691308e-03 3.494178237993755907e-03 1.317589610123935185e-03
1.030103010301030242e+00 5.147345300695820025e-03 -8.573453481623157998e-03 4.811766974554211942e-03 3.536874180422914203e-03 1.274892794131298173e-03
1.040104010401040169e+00 5.061346460911149946e-03 -8.624501125530139797e-03 4.811766167525505927e-03 3.579117741306358895e-03 1.232648426219146599e-03
1.050105010501050096e+00 4.974841349104983448e-03 -8.674686354709037345e-03 4.811765483461325627e-03 3.620892085068379545e-03 1.190873398392946298e-03
1.060106010601060245e+00 4.887838595618578148e-03 -8.724004236027985831e-03 4.811764988982318407e-03 3.662180574593147057e-03 1.149584414389171567e-03
1.070107010701070172e+00 4.800346878060157176e-03 -8.772449934874528357e-03 4.811764761760034016e-03 3.702966778655605081e-03 1.108797983104428935e-03
1.080108010801080098e+00 4.712374967637025271e-03 -8.820018500575082035e-03 4.811764729626429211e-03 3.743234296169037877e-03 1.068530433457391335e-03
1.090109010901090247e+00 4.623931729152293627e-03 -8.866704863333334935e-03 4.811764661420755464e-03 3.782966755034537516e-03 1.028797906386217731e-03
1.100110011001100174e+00 4.535026008347420139e-03 -8.912504345429443642e-03 4.811764549819695473e-03 3.822148252164485078e-03 9.896162976552101784e-04
1.110111011101110101e+00 4.445666696319657343e-03 -8.957412364080851938e-03 4.811764392398124902e-03 3.860763110129564451e-03 9.510012822685602347e-04
1.120112011201120250e+00 4.355862729834589740e-03 -9.001424426939021520e-03 4.811764187972060285e-03 3.898795879271261308e-03 9.129683087007988687e-04
1.130113011301130177e+00 4.265623090510946465e-03 -9.044536132734121159e-03 4.811763936866074454e-03 3.936231344080728424e-03 8.755325927853460297e-04
1.140114011401140104e+00 4.174956804005400084e-03 -9.086743171919721071e-03 4.811763641087821002e-03 3.973054529495445054e-03 8.387091115923761640e-04
1.150115011501150253e+00 4.083872939197385338e-03 -9.128041327317471670e-03 4.811763304610120265e-03 4.009250707111117716e-03 8.025125974990021151e-04
1.160116011601160180e+00 3.992380607373913551e-03 -9.168426474761796202e-03 4.811762933565813007e-03 4.044805401306353874e-03 7.669575322594589153e-04
1.170117011701170107e+00 3.900488961414372725e-03 -9.207894583744585110e-03 4.811762536545188297e-03 4.079704395277582336e-03 7.320581412676061776e-04
1.180118011801180256e+00 3.808207194975344982e-03 -9.246441718059879994e-03 4.811762124822538400e-03 4.113933736981739697e-03 6.978283878407989197e-04
1.190119011901190182e+00 3.715544541675422276e-03 -9.284064036448559307e-03 4.811761712616222444e-03 4.147479744984252162e-03 6.642819676319706079e-04
1.200120012001200109e+00 3.622510274280005618e-03 -9.320757793243030984e-03 4.811761317347756917e-03 4.180329014209880657e-03 6.314323031378758257e-04
1.210121012101210258e+00 3.529113703886121219e-03 -9.356519339011923342e-03 4.811760959940208048e-03 4.212468421593978940e-03 5.992925383462287823e-04
1.220122012201220185e+00 3.435364179107239235e-03 -9.391345121204765570e-03 4.811760665089364654e-03 4.243885131631731748e-03 5.678755334576331224e-04
1.230123012301230112e+00 3.341271085258070393e-03 -9.425231684796687298e-03 4.811760461494639374e-03 4.274566601823022449e-03 5.371938596716173582e-04
1.240124012401240261e+00 3.246843831388821194e-03 -9.458175637551665196e-03 4.811760346209769182e-03 4.304500555805672486e-03 5.072597904040963704e-04
1.250125012501250188e+00 3.152091821584062162e-03 -9.490173569465621545e-03 4.811760202280458004e-03 4.333674913878417419e-03 4.780852884020408023e-04
1.260126012601260115e+00 3.057024527220987553e-03 -9.521222266195021947e-03 4.811760015607089401e-03 4.362077991379680400e-03 4.496820242274093262e-04
1.270127012701270264e+00 2.961651455779153175e-03 -9.551318621251823904e-03 4.811759785338951510e-03 4.389698423922370335e-03 4.220613614165809042e-04
1.280128012801280191e+00 2.865982145859528873e-03 -9.580459624517817172e-03 4.811759511851186957e-03 4.416525161257910809e-03 3.952343505932765823e-04
1.290129012901290118e+00 2.770026166313562400e-03 -9.608642362727000050e-03 4.811759196936801590e-03 4.442547471880880540e-03 3.692117250559212669e-04
1.300130013001300266e+00 2.673793115372253681e-03 -9.635864019947967818e-03 4.811758843988644778e-03 4.467754947516795055e-03 3.440038964718493972e-04
1.310131013101310193e+00 2.577292619775235164e-03 -9.662121878066287292e-03 4.811758458190847423e-03 4.492137507491124858e-03 3.196209506997229450e-04
1.320132013201320120e+00 2.480534333899830045e-03 -9.687413317266878321e-03 4.811758046707167828e-03 4.515685402977691332e-03 2.960726437294767133e-04
1.330133013301330269e+00 2.383527938890130007e-03 -9.711735816516403955e-03 4.811757618907158002e-03 4.538389221124628468e-03 2.733683977825297502e-04
1.340134013401340196e+00 2.286283141786075133e-03 -9.735086954045639798e-03 4.811757186553526806e-03 4.560239889056055991e-03 2.515172974974709237e-04
1.350135013501350123e+00 2.188809674652511267e-03 -9.757464407831865916e-03 4.811756764023738739e-03 4.581228677747728288e-03 2.305280862760102068e-04
1.360136013601360272e+00 2.091117293708268619e-03 -9.778865956081239652e-03 4.811756368510632965e-03 4.601347205774859381e-03 2.104091627357732052e-04
1.370137013701370199e+00 1.993215778455240811e-03 -9.799289477711184068e-03 4.811756020253791198e-03 4.620587442930429965e-03 1.911685773233613142e-04
1.380138013801380126e+00 1.895114930807443102e-03 -9.818732952832764233e-03 4.811755742757179571e-03 4.638941713712240074e-03 1.728140290449394162e-04
1.390139013901390275e+00 1.796824574220090348e-03 -9.837194463233068717e-03 4.811755563002103296e-03 4.656402700677067172e-03 1.553528623250360430e-04
1.400140014001400202e+00 1.698354547336175958e-03 -9.854672179718514460e-03 4.811755498306237444e-03 4.672963435199482818e-03 1.387920631067544094e-04
1.410141014101410128e+00 1.599714654211463341e-03 -9.871164245396179052e-03 4.811755437869488089e-03 4.688617189114429804e-03 1.231382487550584210e-04
1.420142014201420277e+00 1.500914747055475318e-03 -9.886668976536309647e-03 4.811755347303985943e-03 4.703357667355527634e-03 1.083976799484579428e-04
1.430143014301430204e+00 1.401964707359395785e-03 -9.901184819913977364e-03 4.811755224612999232e-03 4.717178970280496396e-03 9.457625433250305309e-05
1.440144014401440131e+00 1.302874432007257530e-03 -9.914710322093484018e-03 4.811755068697094045e-03 4.730075566814319690e-03 8.167950188277446361e-05
1.450145014501450280e+00 1.203653832337946671e-03 -9.927244129750002408e-03 4.811754879509512646e-03 4.742042296837658752e-03 6.971258267185383986e-05
1.460146014601460207e+00 1.104312833207210564e-03 -9.938784989991209656e-03 4.811754658265264030e-03 4.753074373436651755e-03 5.868028482861213294e-05
1.470147014701470134e+00 1.004861372049641868e-03 -9.949331750678930969e-03 4.811754407585300264e-03 4.763167385013011498e-03 4.858702257228869777e-05
1.480148014801480283e+00 9.053093979406837436e-04 -9.958883360750772976e-03 4.811754131670841449e-03 4.772317297253321662e-03 3.943683441751984079e-05
1.490149014901490210e+00 8.056668706586379803e-04 -9.967438870541767484e-03 4.811753836528223638e-03 4.780520454956537629e-03 3.123338157168582563e-05
1.500150015001500137e+00 7.059437597466486228e-04 -9.974997432106003092e-03 4.811753530125684013e-03 4.787773583718635435e-03 2.397994640704835038e-05
1.510151015101510286e+00 6.061500435747083646e-04 -9.981558299538268939e-03 4.811753222630742177e-03 4.794073791473482497e-03 1.767943115725940885e-05
1.520152015201520213e+00 5.062957084016643993e-04 -9.987120829295688049e-03 4.811752926545573641e-03 4.799418569888965619e-03 1.233435665660761603e-05
1.530153015301530139e+00 4.063907474372039979e-04 -9.991684480519359354e-03 4.811752656974538009e-03 4.803805795617480286e-03 7.946861357057677434e-06
1.540154015401540288e+00 3.064451599038603056e-04 -9.995248815355996241e-03 4.811752431809304328e-03 4.807233731399908686e-03 4.518700409396003717e-06
1.550155015501550215e+00 2.064689500990181392e-04 -9.997813499279559896e-03 4.811752271926889729e-03 4.809701027022247714e-03 2.051244904641613685e-06
1.560156015601560142e+00 1.064720598735137327e-04 -9.999378086922606004e-03 4.811751994343803872e-03 4.811206513719827257e-03 5.454806239767906870e-07
1.570157015701570291e+00 6.464621550896334015e-06 -9.999942840168257394e-03 4.811752002677216825e-03 4.811749991764378669e-03 2.010912838146250479e-09
1.580158015801580218e+00 -9.354347180651526560e-05 -9.999507347157739548e-03 4.811751953071282013e-03 4.811330901796648588e-03 4.210512746337991170e-07
1.590159015901590145e+00 -1.935422161628149677e-04 -9.998071653872672021e-03 4.811751848095293174e-03 4.809949413820431910e-03 1.802434274861586369e-06
1.600160016001600294e+00 -2.935216085489444557e-04 -9.995635906553680325e-03 4.811751690515769959e-03 4.807606083090163081e-03 4.145607425607089582e-06
1.610161016101610221e+00 -3.934716480079366446e-04 -9.992200351998679897e-03 4.811751483597660577e-03 4.804301850187745263e-03 7.449633409915058338e-06
1.620162016201620148e+00 -4.933823365429244965e-04 -9.987765337852318182e-03 4.811751231401159047e-03 4.800038040945417590e-03 1.171319045574177358e-05
1.630163016301630297e+00 -5.932436800678664128e-04 -9.982331312886600846e-03 4.811750939073702535e-03 4.794816366214213824e-03 1.693457285948837246e-05
1.640164016401640223e+00 -6.930456893610117313e-04 -9.975898827272696931e-03 4.811750613147361064e-03 4.788638921477561365e-03 2.311169166979946135e-05
1.650165016501650150e+00 -7.927783810211274686e-04 -9.968468532843893434e-03 4.811750261809221059e-03 4.781508186309646816e-03 3.024207549957397563e-05
1.660166016601660299e+00 -8.924317784264433747e-04 -9.960041183349761795e-03 4.811749895219252608e-03 4.773427023678273977e-03 3.832287154097874655e-05
1.670167016701670226e+00 -9.919959126963385013e-04 -9.950617634701458200e-03 4.811749525768525652e-03 4.764398679091904655e-03 4.735084667662126161e-05
1.680168016801680153e+00 -1.091460823655785546e-03 -9.940198845208228842e-03 4.811749168320374713e-03 4.754426779590755631e-03 5.732238872961902812e-05
1.690169016901690302e+00 -1.190816560802517845e-03 -9.928785875805071562e-03 4.811748840530490068e-03 4.743515332581765311e-03 6.823350794872464885e-05
1.700170017001700229e+00 -1.290053184276933546e-03 -9.916379890271574682e-03 4.811748563096318078e-03 4.731668724517391900e-03 8.007983857892583943e-05
1.710171017101710156e+00 -1.389160765834760803e-03 -9.902982155441939979e-03 4.811748359957118172e-03 4.718891719418229214e-03 9.285664053888883650e-05
1.720172017201720305e+00 -1.488129389822443350e-03 -9.888594041406156832e-03 4.811748258615658642e-03 4.705189457239463552e-03 1.065588013761951583e-04
1.730173017301730232e+00 -1.586949160220131475e-03 -9.873216940404098974e-03 4.811748214008451825e-03 4.690567374834966538e-03 1.211808391734856260e-04
1.740174017401740159e+00 -1.685610199965543836e-03 -9.856852289221052638e-03 4.811748130482124478e-03 4.675031225722003220e-03 1.367169047601216102e-04
1.750175017501750308e+00 -1.784102640486518940e-03 -9.839501722861531546e-03 4.811748006179721038e-03 4.658587223901265208e-03 1.531607822784557217e-04
1.760176017601760234e+00 -1.882416630019062348e-03 -9.821166976435159388e-03 4.811747840645827154e-03 4.641241948010949199e-03 1.705058926348779278e-04
1.770177017701770161e+00 -1.980542334672795619e-03 -9.801849884290317685e-03 4.811747634210619684e-03 4.623002338029031169e-03 1.887452961815883794e-04
1.780178017801780310e+00 -2.078469939442336746e-03 -9.781552379900243857e-03 4.811747388006648411e-03 4.603875692554856673e-03 2.078716954517916568e-04
1.790179017901790237e+00 -2.176189649221879630e-03 -9.760276495734174218e-03 4.811747104049364510e-03 4.583869665940785987e-03 2.278774381085786041e-04
1.800180018001800164e+00 -2.273691689822982150e-03 -9.738024363113538875e-03 4.811746785329053082e-03 4.562992265274980024e-03 2.487545200540728415e-04
1.810181018101810313e+00 -2.370966308995540051e-03 -9.714798212053211979e-03 4.811746435808512100e-03 4.541251847216512712e-03 2.704945885919997134e-04
1.820182018201820240e+00 -2.468003777451950771e-03 -9.690600371087819062e-03 4.811746060487984838e-03 4.518657114684043220e-03 2.930889458039417266e-04
1.830183018301830167e+00 -2.564794389894495610e-03 -9.665433267083096275e-03 4.811745665485200885e-03 4.495217113399341269e-03 3.165285520858594531e-04
1.840184018401840316e+00 -2.661328466045898185e-03 -9.639299425032298030e-03 4.811745258035774256e-03 4.470941228287055036e-03 3.408040297487190031e-04
1.850185018501850243e+00 -2.757596351683081273e-03 -9.612201467837672153e-03 4.811744846575655675e-03 4.445839179732165823e-03 3.659056668434900687e-04
1.860186018601860169e+00 -2.853588419674136373e-03 -9.584142116076978246e-03 4.811744440757582085e-03 4.419921019696646490e-03 3.918234210609354323e-04
1.870187018701870318e+00 -2.949295071018471701e-03 -9.555124187755056203e-03 4.811744051477859045e-03 4.393197127696878840e-03 4.185469237809803138e-04
1.880188018801880245e+00 -3.044706735890158594e-03 -9.525150598040465696e-03 4.811743690936570381e-03 4.365678206643537791e-03 4.460654842930325352e-04
1.890189018901890172e+00 -3.139813874684489747e-03 -9.494224358987161938e-03 4.811743372679424049e-03 4.337375278545594660e-03 4.743680941338295517e-04
1.900190019001900321e+00 -3.234606979067718071e-03 -9.462348579241233737e-03 4.811743111612392342e-03 4.308299680080262747e-03 5.034434315321298110e-04
